Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5610,5850,5900,6070,6350,6700,7300,10060,10700,10450
"Egypt, Arab Rep.",EGY,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,5.2,5.4,6,6.4,6.4,6,4.2,4.4,4.6
"Egypt, Arab Rep.",EGY,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,70.2,68.77,74.42,77.5,78.97,82.73,87.49,99.73,101.5,98.77
"Egypt, Arab Rep.",EGY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.442,3.394,3.318,3.261,3.181,3.151,3.109,3.441,3.436,3.203
"Egypt, Arab Rep.",EGY,"School enrollment, primary (% net)",SE.PRM.NENR,86.64983,87.37485,88.29474,89.50439,90.66548,89.13222,88.2461,98.0269,..,97.45606
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,76.81479,..,80.74153
"Egypt, Arab Rep.",EGY,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,13.45,20.16,18.41,..,..,23.09,21.13,23.06,22.67,22.92
"Egypt, Arab Rep.",EGY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.982378855,2.422907489,2.422907489,2.422907489,2.863436123,1.982378855,2.036199095,..,..,14.93288591
"Egypt, Arab Rep.",EGY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.88826659,97.97025777,98.05218056,98.13405103,98.21585572,98.29760753,98.37929106,99.0256283,99.10671754,99.18797298
"Egypt, Arab Rep.",EGY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,11.54,8.97,8.61
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.797,42.843,42.889,42.935,42.981,43.027,43.073,42.839,42.785,42.732
"Egypt, Arab Rep.",EGY,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,42.22616,..,36.71599,..,31.20583,..,25.69566,3.655,..,0.89992
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,71.69759506,73.18726305,74.73379778,76.31053493,77.87676629,79.4367472,80.99821186,96.02925712,98.17047466,100.2401226
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.55126514,2.98556856,3.278454797,3.17728527,2.877531237,2.714220407,2.606218603,1.689694836,1.723147428,1.666605152
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.007,68.308,68.564,68.402,68.613,68.779,68.977,70.415,70.483,70.844
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,84.51924896,87.06382751,87.54905701,86.96115112,87.35704803,87.52584076,89.20146942,95.12541962,95.40000153,96
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.945140054,0.980044572,0.98736125,1.08019962,1.106226251,1.132246969,1.198952147,1.061626926,1.123644012,1.147362375
El Salvador,SLV,Forest area (% of land area),AG.LND.FRST.ZS,32.52316602,32.30598456,32.08880309,31.87162162,31.65444015,31.43725869,31.22007722,29.48262548,29.26544402,29.04826255
El Salvador,SLV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4310,4430,4530,4650,4800,5090,5510,7000,7350,7750
El Salvador,SLV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,7.2,7.1,7.9,8.7,9.1,9.4,10.8,10.6,9.9
El Salvador,SLV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,82.51,80.25,81.32,78.93,84.01,87.03,93.35,99.72,97,103.28
El Salvador,SLV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.5,0.5,0.5
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.14,2.977,2.809,2.675,2.546,2.455,2.393,2.126,2.067,1.965
El Salvador,SLV,"School enrollment, primary (% net)",SE.PRM.NENR,89.19182,89.5926,91.13224,93.11135,..,94.36592,94.78403,88.23495,85.79246,84.4549
El Salvador,SLV,"School enrollment, secondary (% net)",SE.SEC.NENR,47.93307,49.39867,53.2061,..,..,57.372,56.26755,66.52072,65.16322,63.97324
El Salvador,SLV,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,44.3,44.5,43.93,45.82,44.14,44.7,45.83,47.02,45.98,46.53
El Salvador,SLV,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,9.523809524,9.523809524,9.523809524,10.71428571,10.71428571,10.71428571,16.66666667,27.38095238,32.14285714,32.14285714
El Salvador,SLV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,78.22559135,78.42946957,79.67577805,80.91674247,82.15260864,83.38168679,84.60455338,94.43129093,95.56213774,96.57988846
El Salvador,SLV,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,3.81,3.89,3.41
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.912,59.464,60.014,60.561,61.107,61.648,62.187,68.874,69.7,70.501
El Salvador,SLV,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,49.5,..,49.5,..,46.49143,22.48,..,16.47714
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,287.5715251,289.0007239,290.1194498,290.8710907,291.2960907,291.4004344,291.2372587,299.6875483,300.7271236,301.6655405
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.840331038,1.090670039,1.13023873,0.841381285,0.810214431,0.904204654,0.888131106,1.035254877,1.056819966,1.023502951
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.865,69.598,70.232,70.14,70.34,70.44,70.773,71.746,71.814,72.025
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.55956268,65.57118988,65.57523346,65.57404327,65.56996918,65.56535339,65.56261444,65.92346954,66.04097748,66.17035675
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.23426918,4.729517427,6.140707982,6.344460611,7.504764901,9.623742087,10.35146198,6.105314847,4.875747324,4.757288979
Equatorial Guinea,GNQ,Forest area (% of land area),AG.LND.FRST.ZS,93.24705882,92.94912656,92.6511943,92.35326203,92.05532977,91.7573975,91.45946524,89.07586453,88.77789661,88.4798574
Equatorial Guinea,GNQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5210,5640,7180,6820,8550,12310,20240,19850,15730,13770
Equatorial Guinea,GNQ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,71.11,71.74,70.16,73.62,77.51,80.64,81.35,96.8,103.28,99.92
Equatorial Guinea,GNQ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3.3,3.6,3.8,4,4.3,4.5,4.7,6.5,6.6,6.8
Equatorial Guinea,GNQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.834,5.785,5.731,5.675,5.618,5.559,5.498,4.863,4.774,4.686
Equatorial Guinea,GNQ,"School enrollment, primary (% net)",SE.PRM.NENR,65.18929,71.8899,69.78217,65.84711,..,..,..,..,43.48324,..
Equatorial Guinea,GNQ,"School enrollment, secondary (% net)",SE.SEC.NENR,..,18.12672,..,..,..,20.36275,..,..,..,..
Equatorial Guinea,GNQ,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,5,5,5,5,18,18,18,24,24,24
Equatorial Guinea,GNQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,51.09814038,51.79044353,52.54199679,53.35041776,54.21503032,55.1317201,56.1005796,63.92647495,64.17860165,64.4255207
Equatorial Guinea,GNQ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.092,50.832,52.573,54.307,56.033,57.74,59.431,70.083,70.616,71.138
Equatorial Guinea,GNQ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Population density (people per sq. km of land area),EN.POP.DNST,24.4198574,25.64242424,26.88467023,28.15262032,29.4600713,30.82802139,32.27871658,46.174082,48.02042781,49.87262032
Equatorial Guinea,GNQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,0.766177854,1.041432076,1.237123381
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.226,53.636,54.085,54.581,55.036,55.464,56.046,59.595,60.103,60.479
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,29.25451088,30.35256195,32.20000076,32.52825928,33.61060333,34.69240952,35.77609253,44.82831192,46.03224182,47.24803925
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.266076861,0.282957212,0.266877442,0.259584908,0.246893027,0.211859738,0.181789269,0.195075863,0.194041568,0.195971399
Eritrea,ERI,Forest area (% of land area),AG.LND.FRST.ZS,11.07386139,11.04257426,11.01128713,10.98,9.140320769,9.11098558,9.086474152,8.875197116,8.845245978,8.819973667
Eritrea,ERI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1460,1580,1590,1510,1500,1560,1570,..,..,..
Eritrea,ERI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,75.73,82.71,69.31,77.65,79.71,100.25,99.6,100.2,99.2,100.6
Eritrea,ERI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.5,1.5,1.4,1.3,1.2,1.1,1,0.7,0.7,0.7
Eritrea,ERI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.397,5.306,5.233,5.143,5.036,4.934,4.881,4.273,4.217,4.164
Eritrea,ERI,"School enrollment, primary (% net)",SE.PRM.NENR,52.87175,55.98924,64.29436,72.44337,77.97488,82.46788,83.71832,63.25635,59.76386,..
Eritrea,ERI,"School enrollment, secondary (% net)",SE.SEC.NENR,27.63756,26.97164,27.3134,27.76501,29.89231,32.07118,34.31103,48.19877,42.78074,..
Eritrea,ERI,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.66666667,14.66666667,22,22,22,22,22,22,22,22
Eritrea,ERI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,46.81421436,47.1204241,47.44092522,47.77522216,48.12341765,48.48440644,48.85949384,51.08356381,51.46509353,51.84972018
Eritrea,ERI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.587,27.455,28.341,29.244,30.164,31.099,32.051,37.59,38.206,38.827
Eritrea,ERI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,23.69188119,24.37551485,25.2220198,26.27118812,22.83914736,23.3978465,23.80162856,27.45811098,27.58311825,27.79449641
Eritrea,ERI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,32.65567119,22.13679156,20.67187836,20.86574531,..,..,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.111,58.298,58.811,59.409,59.899,60.597,61.611,65.6,66.033,66.289
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.19576263,26.89999962,25.80867004,28.60609627,31.40063667,34.19464111,35.20000076,65,64.01241302,63.43000031
Eswatini,SWZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.672103531,0.586520401,0.586119837,0.592937079,0.591969704,0.612005381,0.603673445,0.665266262,0.67464125,0.738102657
Eswatini,SWZ,Forest area (% of land area),AG.LND.FRST.ZS,27.51627907,27.5869186,27.65755814,27.72819767,27.79883721,27.86947674,27.94011628,28.505,28.5755814,28.64651163
Eswatini,SWZ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4690,5020,4950,5100,5500,6310,6520,8200,8240,8030
Eswatini,SWZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,10.5,9.7,8.3,8.4,9.2,10.2,12.7,12.8,13
Eswatini,SWZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,76.12,75.25,83.7,84.45,85.05,90.55,89.09,101.58,100.19,98.23
Eswatini,SWZ,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,22.7,23.6,24.3,25,25.5,25.9,26.3,29.4,29.6,29.8
Eswatini,SWZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.996,3.9,3.805,3.757,3.731,3.682,3.617,3.174,3.117,3.068
Eswatini,SWZ,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,85.23378,84.16842,84.2526
Eswatini,SWZ,"School enrollment, secondary (% net)",SE.SEC.NENR,31.12904,32.32801,33.73414,32.95422,37.26517,35.74311,31.48725,40.49563,41.69996,..
Eswatini,SWZ,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,47.13
Eswatini,SWZ,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.076923077,3.076923077,3.076923077,10.76923077,10.76923077,10.76923077,10.76923077,6.153846154,6.153846154,6.153846154
Eswatini,SWZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,53.26228879,54.13193704,54.99691096,55.85716009,56.71179324,57.56202912,58.40698488,65.81478667,66.70395522,67.58835188
Eswatini,SWZ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,25.39
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.686,22.555,22.425,22.296,22.166,22.038,21.91,23.149,23.3,23.459
Eswatini,SWZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,55.35217,..,55.35217,..,55.35217,..,47.92817,18.23219,..,10.8082
Eswatini,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,59.91255814,60.54627907,61.09354651,61.55796512,61.96302326,62.31895349,62.65901163,65.45726744,65.92651163,66.42581395
Eswatini,SWZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.435205791,1.290036453,1.303786516,1.470954079,1.541330909,1.902886579,1.809932745,1.839659052,1.805081503,2.098442667
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.256,45.975,44.486,43.349,42.538,42.125,43.12,53.05,55.019,56.659
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,12.69999981,10.16249084,11.8548336,13.54194069,15.22616196,14,18.59540367,27.20000076,29,42.90000153
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.053064313,0.06376946,0.064320996,0.068641243,0.070838344,0.06518012,0.06782192,0.12372732,0.125814986,0.142142095
Ethiopia,ETH,Forest area (% of land area),AG.LND.FRST.ZS,18.5285,18.4555,18.3825,18.3095,16.15855367,16.0938364,16.02896339,15.51254422,15.44784411,15.38289762
Ethiopia,ETH,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,470,510,510,490,560,630,700,1480,1620,1840
Ethiopia,ETH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,47,44.2,42.6,39,37.1,35.6,15.9,14.8,14.4
Ethiopia,ETH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,39.95,42.95,48.66,50.15,53,58.25,59.76,96.9,101.08,102.02
Ethiopia,ETH,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.6,2.4,2.3,2.1,1.9,1.8,1.6,1.2,1.1,1.1
Ethiopia,ETH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.56,6.463,6.374,6.24,6.107,5.973,5.853,4.609,4.531,4.469
Ethiopia,ETH,"School enrollment, primary (% net)",SE.PRM.NENR,40.1724,43.93817,46.06448,46.78406,49.57821,60.38556,65.01391,85.10069,84.62346,..
Ethiopia,ETH,"School enrollment, secondary (% net)",SE.SEC.NENR,12.48979,13.21767,15.0676,..,..,..,..,30.09293,30.8138,..
Ethiopia,ETH,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,74.79,..,..,..,..
Ethiopia,ETH,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.692307692,7.678244973,7.678244973,7.678244973,7.678244973,21.42857143,21.92816635,27.78793419,38.75685558,38.75685558
Ethiopia,ETH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,18.08544545,19.71258531,21.32915594,22.9331683,24.52526667,26.10543909,27.67426894,40.51947671,42.0700672,43.60707813
Ethiopia,ETH,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,3.97,..,..,..,..
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.74,14.927,15.118,15.31,15.504,15.7,15.899,18.998,19.428,19.866
Ethiopia,ETH,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,92.17158,..,89.07633,..,85.98109,..,82.88584,70.50487,..,67.40962
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,67.031867,69.018932,71.073215,73.168838,66.72089877,68.64252708,70.60970802,88.3858063,90.80046232,93.29886502
Ethiopia,ETH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,7.613843906,4.349020778,3.719388099,3.238842734,3.072650407,2.761551436,2.266537384,0.768411101,0.705413868,0.695462177
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.538,51.043,51.517,52.533,53.235,54.008,55.149,62.905,63.649,64.392
Fiji,FJI,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.72492218,77.00067902,79.62999725,80,80.7918396,82.05135345,83.31273651,93.78660583,95.16824341,96.56174469
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.970536054,1.236533067,1.040768757,1.219879623,1.692558158,1.473032484,1.566930855,1.407706759,1.508122547,1.655725192
Fiji,FJI,Forest area (% of land area),AG.LND.FRST.ZS,55.08866995,55.45413246,55.81959496,56.18505747,56.55051998,56.91598248,57.28144499,60.20492611,60.57033388,60.93596059
Fiji,FJI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5790,5810,6130,6200,6640,6930,6830,10240,11060,11340
Fiji,FJI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,4,3.8,3.9,3.8,3.7,3.7,6.3,6.5,6.3
Fiji,FJI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,138.1,126.34,132.8,120.3,134.51,137.44,144.97,107.57,109.42,83.01
Fiji,FJI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Fiji,FJI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.026,2.999,2.976,2.956,2.924,2.885,2.911,2.657,2.642,2.605
Fiji,FJI,"School enrollment, primary (% net)",SE.PRM.NENR,92.67882,95.5092,96.66751,99.36104,96.70622,..,99.12584,..,98.72797,96.76212
Fiji,FJI,"School enrollment, secondary (% net)",SE.SEC.NENR,72.26564,74.79579,75.86326,76.51975,83.30853,..,85.43666,..,..,..
Fiji,FJI,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,34.84,..,41.3,..,38.55
Fiji,FJI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,5.714285714,5.714285714,5.714285714,8.450704225,8.450704225,..,14,16,16
Fiji,FJI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.31530782,94.34797745,94.38064633,94.36307049,94.34593552,94.3289893,94.31248443,94.26504135,94.26255867,94.26044941
Fiji,FJI,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,3.36,..,3.63,..,2.58
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.908,48.3,48.692,49.085,49.479,49.871,50.264,54.216,54.726,55.235
Fiji,FJI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,15,..,15,..,14.5,10.4,..,9.4
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,45.56699507,46.04926108,46.5183908,46.97898194,47.43809524,47.88850575,48.33513957,50.11275315,50.20251779,50.26661193
